metros_cuadrados,num_habitacion,num_banos,zona_id,parking,piscina,precio_eth
147,3,3,5,0,0,0.083547
69,3,3,6,1,0,0.077826
172,4,3,2,1,0,0.132347
186,2,2,6,1,0,0.086362
246,1,1,9,1,1,0.096532
80,3,2,6,1,0,0.079751
243,5,4,9,0,1,0.09822
64,4,4,7,1,1,0.103676
61,5,5,5,1,0,0.101983
249,3,2,4,0,0,0.095169
141,4,3,6,1,0,0.086661
37,3,2,4,0,0,0.082159
123,1,1,5,0,0,0.067613
132,3,2,3,1,1,0.126547
173,3,3,4,1,0,0.101991
156,1,1,8,1,0,0.080657
202,3,2,9,0,0,0.071123
70,5,5,6,1,0,0.087274
223,2,2,9,0,0,0.073354
202,1,1,8,1,0,0.08645
235,1,1,5,1,0,0.088165
45,1,1,1,0,0,0.11045
77,5,4,4,1,0,0.108344
171,2,2,7,1,0,0.074215
111,3,3,4,1,0,0.094118
133,4,4,2,1,0,0.140925
63,4,3,7,1,0,0.084427
100,4,4,4,0,0,0.101248
36,4,4,9,0,0,0.072148
191,1,1,5,0,0,0.083849
55,2,1,2,0,0,0.109149
242,5,4,9,0,0,0.087849
75,1,1,6,0,0,0.060645
65,3,2,6,1,0,0.080805
167,3,3,2,1,0,0.134914
206,2,2,2,0,0,0.125051
242,2,2,10,1,1,0.095836
147,3,3,7,1,0,0.09033
164,4,4,6,0,0,0.086003
89,1,1,7,0,0,0.065798
237,4,4,1,1,0,0.157614
142,2,2,6,1,0,0.074942
129,1,1,6,1,0,0.071598
55,3,2,4,1,1,0.114417
90,2,2,7,0,0,0.062081
80,1,1,8,1,0,0.062153
118,2,1,7,0,0,0.063188
108,1,1,5,0,0,0.067678
104,1,1,4,0,0,0.079745
172,5,4,5,0,0,0.087756
216,5,4,5,1,0,0.116766
182,2,2,7,1,0,0.09041
36,3,3,4,0,0,0.089592
88,4,4,102,1,0,0.209269
38,1,1,3,0,0,0.083983
152,5,5,3,0,0,0.10964
129,1,1,4,0,0,0.08268
233,5,5,4,1,0,0.133854
163,4,4,6,1,0,0.103509
56,5,4,6,1,0,0.08941
149,4,4,2,1,0,0.140732
237,1,1,6,1,0,0.094471
195,3,2,10,0,0,0.07444
143,1,1,4,1,1,0.100049
148,4,3,6,0,0,0.078765
117,4,4,3,1,0,0.107978
208,5,4,6,0,0,0.094054
203,3,2,4,1,0,0.109282
178,2,1,3,1,0,0.111756
32,2,2,1,0,1,0.149705
207,2,1,4,0,1,0.117075
203,1,1,4,0,0,0.100523
177,5,5,7,1,0,0.106759
115,4,4,103,0,0,0.176234
180,5,5,3,1,0,0.121521
99,5,4,3,0,0,0.12081
142,3,3,7,1,0,0.076088
191,5,4,8,1,0,0.095605
162,4,4,6,1,0,0.102282
199,2,1,3,0,0,0.104416
120,1,1,3,0,0,0.102258
82,3,2,8,0,0,0.071198
162,4,3,5,0,0,0.094857
102,3,3,6,0,0,0.074447
51,1,1,2,1,0,0.096204
111,5,5,8,1,0,0.094498
199,1,1,4,1,0,0.108149
99,1,1,7,1,1,0.085974
234,2,1,7,0,0,0.080051
205,4,4,5,0,0,0.089136
156,1,1,7,1,0,0.079849
108,1,1,3,0,0,0.099652
219,3,3,7,1,0,0.09139
50,2,1,7,1,0,0.061886
209,4,4,8,1,0,0.095761
69,2,1,6,0,0,0.06733
158,4,3,9,1,0,0.087467
127,1,1,7,0,0,0.063202
40,4,3,5,0,1,0.095175
74,1,1,2,1,1,0.130952
104,5,5,102,1,0,0.224252
246,2,2,5,0,0,0.097678
175,5,4,3,1,0,0.11773
221,5,5,2,0,0,0.144397
162,1,1,4,1,0,0.091698
131,1,1,9,1,0,0.071975
211,1,1,9,0,0,0.06658
224,1,1,6,1,0,0.085231
32,1,1,5,0,0,0.067087
43,1,1,3,0,0,0.092572
78,3,3,9,0,0,0.062627
100,1,1,6,1,0,0.068368
173,3,3,4,1,0,0.097996
146,2,1,5,0,1,0.101013
121,4,4,6,1,0,0.081145
228,4,3,9,1,0,0.102236
214,5,4,8,1,0,0.097044
131,4,4,7,1,0,0.096715
70,1,1,9,1,0,0.068557
232,4,3,1,1,0,0.158995
167,2,2,8,0,1,0.086386
200,1,1,5,1,0,0.092484
212,3,2,7,0,0,0.081959
69,5,4,5,0,0,0.080867
221,3,3,8,1,0,0.095181
221,4,4,6,1,0,0.091313
112,4,3,9,1,0,0.076626
187,2,2,8,1,0,0.074386
50,1,1,7,0,0,0.05469
43,3,3,4,1,0,0.09407
65,5,4,8,1,0,0.0912
115,3,2,7,0,0,0.074891
175,4,3,4,0,0,0.094013
135,1,1,6,1,0,0.080184
165,3,3,6,1,0,0.094507
44,5,5,101,0,1,0.282268
209,5,5,3,0,0,0.121791
52,1,1,5,1,0,0.066311
249,3,3,1,1,0,0.156448
110,2,2,3,0,0,0.104858
200,5,4,8,0,0,0.087216
201,4,3,1,1,0,0.142701
97,4,4,1,1,0,0.140444
76,3,2,6,1,1,0.090914
90,4,4,5,1,0,0.094544
72,4,3,2,1,0,0.133031
46,4,3,101,1,0,0.232097
30,1,1,3,1,0,0.090812
213,4,4,2,0,0,0.132103
231,1,1,2,0,0,0.112171
130,3,2,3,0,0,0.112235
214,5,5,5,0,1,0.117575
72,1,1,8,0,0,0.056579
194,2,2,4,1,0,0.106146
134,5,5,5,0,0,0.086013
38,1,1,9,1,0,0.062671
123,3,2,7,0,0,0.06845
41,5,4,3,1,0,0.105838
159,4,4,1,1,0,0.160175
73,3,3,7,1,0,0.083466
242,4,3,2,0,0,0.139356
74,5,5,4,1,0,0.098343
223,3,3,7,0,0,0.086652
237,1,1,10,0,0,0.068919
107,2,1,4,0,0,0.086044
186,3,2,9,0,0,0.077027
43,3,2,5,1,0,0.087076
200,4,4,9,1,0,0.09975
84,2,2,2,1,0,0.11695
116,5,4,7,1,0,0.089569
216,4,4,3,0,1,0.145014
245,3,3,7,0,0,0.08868
233,4,3,2,0,0,0.131355
171,1,1,4,0,0,0.087475
114,2,1,7,1,0,0.078749
163,4,4,9,0,0,0.08572
154,1,1,6,0,1,0.091078
159,3,3,101,1,0,0.250009
38,5,5,2,1,0,0.131205
221,5,5,3,1,1,0.147576
70,3,2,7,0,0,0.066613
186,5,4,10,1,0,0.095649
182,5,5,2,1,0,0.152723
202,1,1,10,0,0,0.073697
158,2,2,8,1,0,0.078978
215,1,1,9,1,0,0.079793
109,2,1,4,0,0,0.089229
38,2,2,4,0,0,0.080745
224,5,4,4,1,0,0.129041
139,2,1,7,0,0,0.062902
175,2,1,4,1,0,0.108001
50,4,3,3,1,0,0.099134
175,1,1,4,1,0,0.089594
186,1,1,2,0,0,0.107919
78,4,3,2,0,0,0.120563
212,2,2,1,1,0,0.1447
224,2,2,4,1,0,0.1034
220,2,2,7,1,0,0.090572
240,1,1,2,1,0,0.136433
178,4,4,8,0,0,0.088923
215,1,1,10,0,0,0.071727
206,3,3,5,1,0,0.100455
35,5,4,7,1,0,0.074344
115,5,5,5,1,0,0.090651
113,5,4,6,1,0,0.096153
182,5,4,6,1,0,0.10122
37,2,2,6,1,0,0.065913
233,1,1,4,1,0,0.108617
84,2,1,3,1,0,0.102699
34,2,1,7,1,0,0.066652
66,2,2,3,1,1,0.10838
75,5,4,7,1,0,0.077231
218,5,5,9,0,0,0.094767
232,4,3,7,1,0,0.091856
34,5,4,3,1,0,0.108286
65,4,4,2,1,1,0.124635
139,4,3,7,1,0,0.079619
86,3,3,4,0,0,0.081723
123,2,2,9,0,0,0.071825
218,4,4,3,1,0,0.117936
128,2,1,1,0,0,0.121223
165,2,1,3,1,0,0.112573
48,3,3,4,1,0,0.091955
51,1,1,4,0,0,0.075448
107,4,4,1,1,0,0.159296
93,3,2,8,0,0,0.067498
192,5,4,4,1,0,0.106058
165,2,1,7,1,0,0.083485
46,5,5,2,0,0,0.106784
40,1,1,1,0,0,0.114795
240,3,3,8,1,1,0.117859
102,5,5,9,1,0,0.086093
118,1,1,3,1,0,0.105954
117,1,1,4,1,0,0.091198
203,5,5,9,0,1,0.106414
245,2,1,7,0,0,0.087319
192,4,4,7,1,0,0.091257
232,3,2,5,0,0,0.096089
131,1,1,9,1,0,0.075768
242,4,4,7,1,1,0.111451
161,2,1,6,1,0,0.078136
152,4,3,4,0,0,0.092596
189,3,3,1,1,1,0.163928
191,4,3,4,0,0,0.10814
103,4,3,4,1,0,0.104006
198,1,1,8,1,0,0.083234
114,5,4,8,1,1,0.112022
95,5,5,7,0,0,0.088311
112,4,3,6,0,0,0.075656
239,2,1,4,0,0,0.094683
248,3,2,7,0,0,0.091534
245,1,1,3,1,0,0.105017
246,5,4,7,0,0,0.102079
166,5,4,3,0,0,0.123515
215,2,1,4,0,0,0.099853
151,4,4,1,0,0,0.132741
191,4,4,6,0,0,0.091335
217,1,1,6,0,0,0.069273
90,5,5,4,0,0,0.110176
156,4,4,6,0,0,0.087878
127,3,3,4,0,0,0.100394
156,2,1,2,0,0,0.115883
165,4,3,5,1,1,0.107878
211,5,5,1,1,0,0.169494
204,4,3,3,1,0,0.119005
127,3,2,2,1,0,0.12669
118,5,4,2,1,0,0.1213
198,4,4,8,1,1,0.110141
108,3,3,3,1,0,0.121823
124,4,4,6,0,0,0.081137
142,5,4,1,1,0,0.170398
236,2,2,101,1,0,0.252895
92,1,1,6,1,1,0.084036
136,1,1,10,1,0,0.071833
187,2,1,5,1,0,0.084509
88,5,4,6,1,1,0.109444
166,1,1,7,0,0,0.072748
90,3,2,2,1,0,0.130061
195,1,1,10,1,0,0.072879
86,3,3,3,1,0,0.103895
51,5,4,2,1,0,0.13042
64,4,3,8,0,0,0.067668
65,4,3,2,1,0,0.122343
43,3,2,10,1,0,0.068402
201,5,5,5,0,0,0.095572
97,3,2,2,0,0,0.104968
192,2,1,9,0,0,0.074897
184,4,3,6,1,0,0.088859
247,4,3,6,1,1,0.121591
78,4,3,3,1,0,0.106281
177,5,4,3,1,0,0.138239
149,5,4,4,1,0,0.107028
230,5,4,5,1,0,0.11601
195,3,2,1,0,0,0.154286
197,3,3,2,1,0,0.13538
129,1,1,3,1,0,0.0951
37,4,3,5,0,0,0.071166
54,4,4,6,1,0,0.078079
169,2,2,7,1,0,0.089098
225,1,1,7,1,0,0.088185
119,5,5,5,0,0,0.095816
66,2,1,7,0,0,0.057522
101,1,1,6,1,0,0.067788
60,4,4,7,0,0,0.067248
149,1,1,7,1,0,0.068152
121,3,2,5,1,0,0.089453
66,5,5,4,1,1,0.12542
60,2,2,2,1,0,0.103447
73,1,1,4,1,0,0.09165
178,4,4,6,1,0,0.093499
59,1,1,7,0,0,0.054328
163,2,2,5,0,0,0.075837
186,1,1,2,1,0,0.131102
79,5,4,2,1,0,0.133387
139,2,1,8,0,0,0.068125
92,4,3,1,0,0,0.141395
73,2,1,3,1,1,0.124802
198,3,3,3,0,1,0.115681
59,3,3,8,1,0,0.078578
70,4,4,3,1,1,0.125489
39,2,2,7,1,0,0.066786
112,4,3,102,0,1,0.222116
104,3,3,6,0,0,0.071436
87,4,4,5,1,0,0.094021
183,3,2,2,0,0,0.129952
229,3,3,5,0,0,0.098417
178,5,5,6,0,0,0.086752
32,3,3,5,1,0,0.078133
127,4,4,5,1,0,0.103934
162,2,1,4,0,0,0.096012
38,4,4,7,1,1,0.088572
172,3,3,5,0,0,0.093942
191,2,2,6,0,0,0.07971
198,3,2,9,1,0,0.091676
216,3,2,4,1,0,0.105741
219,4,3,6,1,0,0.104768
226,2,2,3,1,0,0.121195
129,2,2,9,0,0,0.072792
230,5,4,6,1,0,0.110762
117,5,4,4,1,0,0.114854
233,2,1,5,0,0,0.09441
148,5,5,10,1,0,0.091074
227,4,3,2,1,0,0.138164
115,1,1,5,0,0,0.073394
53,4,4,8,1,0,0.074393
44,5,5,4,1,1,0.121199
166,3,3,5,1,0,0.086491
80,4,4,5,1,0,0.094071
44,1,1,3,1,0,0.094744
33,5,5,4,0,0,0.102313
119,3,2,5,1,0,0.093905
211,2,2,2,0,1,0.129958
90,5,4,7,1,0,0.092802
110,3,3,6,1,0,0.088112
233,5,5,4,1,0,0.122995
239,3,3,9,0,0,0.091359
145,5,4,8,1,0,0.096192
132,3,3,6,1,0,0.086454
114,2,2,4,0,1,0.093
218,2,1,5,0,0,0.090831
204,1,1,3,0,0,0.111454
142,4,3,1,0,0,0.137708
87,1,1,6,1,0,0.072983
164,1,1,2,1,1,0.132341
47,3,3,4,1,0,0.091086
89,1,1,5,1,0,0.08181
217,2,2,3,1,0,0.106522
69,2,1,8,1,0,0.067553
175,1,1,6,1,0,0.086551
40,3,3,4,1,0,0.100615
94,2,2,7,1,0,0.08018
134,1,1,3,1,0,0.096898
97,2,1,7,0,0,0.060189
171,4,3,6,0,0,0.079288
30,4,4,9,0,0,0.071437
246,5,5,10,1,0,0.099666
84,3,2,2,1,0,0.114639
148,1,1,3,1,0,0.107853
91,1,1,7,0,0,0.061665
235,2,1,5,1,0,0.095594
87,5,4,1,1,0,0.149852
205,5,5,6,1,0,0.102004
168,1,1,3,1,0,0.107489
227,4,3,6,1,0,0.095657
212,4,3,6,1,0,0.088858
116,2,2,3,1,0,0.107974
54,1,1,4,0,0,0.077773
98,4,3,6,1,0,0.086033
34,1,1,9,0,0,0.050525
41,5,4,3,1,1,0.135276
68,1,1,10,1,0,0.066415
48,5,4,4,1,0,0.105932
65,3,2,5,1,0,0.090872
210,3,2,5,1,0,0.105039
94,4,4,5,1,0,0.089303
58,3,3,7,1,0,0.079279
140,3,2,3,1,1,0.121278
32,3,2,7,0,0,0.063075
45,4,3,3,1,0,0.112462
116,1,1,5,1,0,0.077945
215,1,1,3,0,0,0.096304
97,3,3,4,1,0,0.096017
220,3,2,4,1,1,0.11521
96,2,2,9,1,0,0.073947
130,2,2,7,0,0,0.069441
135,3,2,8,0,0,0.077049
216,1,1,7,1,1,0.088376
119,3,3,3,1,0,0.122783
65,3,3,6,0,0,0.071489
152,1,1,10,1,0,0.0691
82,3,3,3,1,0,0.110086
218,3,2,8,0,1,0.099848
139,3,2,4,1,0,0.108104
242,3,3,7,1,1,0.115441
143,1,1,7,0,0,0.06078
57,2,1,7,1,0,0.074167
100,5,4,3,1,0,0.108939
231,5,4,4,0,0,0.120784
214,3,3,7,1,1,0.099846
210,2,1,6,0,0,0.08297
246,5,4,2,1,0,0.138726
51,5,5,8,1,0,0.077629
46,5,4,3,1,0,0.123066
129,3,3,5,1,0,0.09403
137,5,4,2,1,0,0.144645
123,4,4,4,1,1,0.133441
112,2,2,5,1,0,0.092288
188,4,4,4,0,0,0.098874
196,3,2,6,1,0,0.099125
186,2,2,4,1,0,0.110242
237,2,1,3,1,0,0.124898
53,1,1,1,1,0,0.128247
200,1,1,4,1,0,0.098637
43,2,1,5,0,0,0.069388
187,1,1,4,0,0,0.081946
231,1,1,4,1,0,0.101866
148,1,1,6,1,0,0.071067
241,2,1,6,1,0,0.084264
248,3,2,6,1,1,0.108899
215,1,1,6,1,1,0.08961
117,1,1,10,1,0,0.064034
131,1,1,6,0,0,0.066616
241,4,3,6,0,0,0.088894
124,3,3,7,1,0,0.078309
243,1,1,5,1,0,0.088516
133,5,5,7,1,0,0.085345
96,4,3,5,0,0,0.077828
229,2,1,4,1,0,0.099104
126,2,2,7,0,0,0.07578
198,5,4,2,0,0,0.140907
220,1,1,3,1,0,0.115835
231,3,3,101,1,0,0.253675
179,1,1,5,0,0,0.082622
112,4,4,9,0,0,0.068759
168,1,1,5,1,0,0.078722
213,2,1,5,1,0,0.094391
143,2,1,101,0,0,0.235328
31,3,3,3,1,0,0.107694
75,2,1,4,0,0,0.087403
61,2,1,3,1,1,0.119497
233,1,1,4,1,0,0.096925
164,5,5,4,1,0,0.12707
37,1,1,1,1,0,0.136692
147,2,1,2,0,0,0.110124
205,3,2,5,0,1,0.114019
189,1,1,1,1,0,0.14023
34,1,1,8,0,0,0.059171
59,2,1,8,1,0,0.069596
70,5,5,9,0,0,0.083837
62,4,3,10,0,0,0.068634
249,2,2,7,1,0,0.093223
67,3,3,2,1,0,0.128182
66,2,1,6,1,0,0.074035
127,2,2,8,1,1,0.09477
210,2,2,1,1,0,0.142006
165,1,1,3,1,0,0.102354
116,2,1,8,0,0,0.068486
112,5,5,5,1,0,0.095999
54,1,1,5,1,0,0.07073
206,1,1,9,1,0,0.082916
161,3,3,9,1,0,0.089431
168,2,1,1,1,0,0.156071
219,1,1,2,1,0,0.120016
54,4,4,3,0,0,0.101942
50,1,1,7,1,1,0.073932
111,1,1,8,1,0,0.065569
99,5,5,3,1,1,0.129092
219,4,4,1,1,0,0.163223
79,3,2,6,1,0,0.074901
179,3,2,2,1,0,0.137589
34,3,2,5,0,0,0.064973
112,4,4,3,0,0,0.10942
66,2,2,4,1,0,0.083858
88,4,4,2,0,0,0.118281
219,3,2,5,1,0,0.090918
184,2,1,5,1,0,0.098242
197,3,3,1,0,0,0.158558
220,1,1,5,1,0,0.089232
45,3,3,4,1,0,0.101138
43,4,3,7,1,0,0.075884
59,2,2,6,1,0,0.08051
214,5,5,2,0,1,0.145765
206,2,2,1,1,0,0.148045
185,5,5,7,0,0,0.083681
125,3,2,6,1,0,0.077722
134,2,1,1,0,1,0.147079
230,1,1,3,1,0,0.123509
52,4,4,6,1,0,0.086427
37,3,3,4,1,0,0.093093
243,1,1,5,0,0,0.088518
178,5,5,6,0,0,0.097846
65,2,2,3,1,0,0.096485
127,4,3,6,1,1,0.098277
36,5,5,8,1,0,0.084385
101,1,1,4,1,0,0.083123
234,3,2,6,0,0,0.087484
109,2,1,7,1,0,0.076485
35,4,3,5,1,1,0.106687
152,2,2,6,0,0,0.078132
61,3,3,7,1,1,0.096302
59,5,5,7,1,0,0.085846
231,1,1,10,0,0,0.066686
30,1,1,4,0,0,0.078695
194,5,5,3,1,0,0.125982
124,2,2,7,0,1,0.089127
118,4,3,4,0,0,0.10293
83,1,1,7,1,0,0.071795
136,3,2,8,1,0,0.072789
173,3,3,5,1,1,0.101851
174,1,1,5,1,0,0.094097
210,1,1,3,1,0,0.103422
30,2,2,5,0,1,0.090197
50,2,2,6,1,0,0.066937
206,4,3,10,0,0,0.085672
93,5,5,5,0,0,0.086174
208,2,1,6,1,0,0.092679
60,5,5,9,1,0,0.091772
174,1,1,6,1,0,0.085578
90,1,1,5,1,0,0.073159
107,5,4,6,1,0,0.099545
69,4,3,5,0,0,0.084512
42,1,1,8,0,0,0.055541
142,1,1,8,1,0,0.071164
233,1,1,7,1,0,0.081736
44,2,1,8,1,1,0.081777
170,1,1,5,1,1,0.094288
41,1,1,3,1,0,0.08531
85,3,2,6,1,0,0.076941
176,2,2,3,0,0,0.115304
165,5,4,6,0,0,0.083037
216,2,1,6,0,0,0.086978
127,3,3,4,0,0,0.102277
216,4,4,6,1,0,0.106787
175,5,4,1,1,0,0.165514
181,1,1,3,1,0,0.115289
229,3,3,2,1,0,0.14403
128,3,2,3,0,1,0.123706
39,2,2,7,0,0,0.055288
78,4,3,4,0,0,0.088264
73,4,4,6,0,0,0.079695
182,1,1,2,1,0,0.108679
180,5,4,7,1,0,0.100439
122,1,1,3,0,0,0.102003
92,2,2,4,1,0,0.098318
218,3,3,4,1,0,0.107295
195,4,3,5,0,0,0.088713
182,1,1,7,1,0,0.073029
188,5,5,4,1,0,0.108294
59,4,4,8,1,0,0.078805
82,4,3,5,0,0,0.089217
238,3,2,7,1,0,0.083754
248,2,2,7,1,0,0.095203
162,3,3,5,1,0,0.099871
181,5,4,7,1,1,0.102747
202,1,1,4,1,0,0.104718
141,5,5,5,1,0,0.093167
79,3,2,7,1,0,0.080715
157,5,4,4,0,0,0.109297
148,1,1,4,1,1,0.105262
68,1,1,4,1,0,0.087549
32,4,3,1,0,0,0.135782
117,2,1,2,0,0,0.108695
205,5,4,4,1,0,0.120632
248,3,2,102,1,0,0.221784
177,2,1,1,0,0,0.132682
190,5,5,1,1,0,0.169928
119,4,4,3,1,1,0.134722
209,5,4,10,1,0,0.09606
68,2,1,3,1,0,0.107168
159,5,5,6,0,1,0.109007
110,1,1,8,0,0,0.057454
233,3,3,4,0,0,0.097789
86,3,3,2,0,0,0.108777
127,2,2,7,0,0,0.073615
239,1,1,8,1,0,0.07689
163,5,5,6,1,0,0.097247
119,4,3,3,0,0,0.117071
188,4,4,2,0,0,0.123169
112,5,5,4,1,0,0.119778
225,5,5,1,1,0,0.179016
222,4,4,7,0,0,0.080343
167,5,5,6,1,0,0.105792
223,4,3,7,1,0,0.086908
108,1,1,4,1,0,0.090825
126,4,3,2,1,0,0.1147
165,5,5,8,1,0,0.097828
79,4,3,2,0,0,0.121691
217,2,2,6,1,0,0.081433
146,2,1,10,1,1,0.095507
220,5,5,9,0,0,0.082901
99,1,1,7,1,0,0.075959
147,5,4,9,0,0,0.080878
31,1,1,8,0,0,0.05021
66,2,2,6,0,0,0.06358
182,3,2,7,1,0,0.082654
117,5,4,7,1,0,0.093807
51,5,4,8,1,0,0.079279
49,5,4,4,1,0,0.107286
188,5,4,4,0,0,0.10341
55,3,3,3,1,1,0.115418
229,2,1,3,1,0,0.12419
220,3,2,4,0,0,0.104588
123,3,3,6,0,0,0.084378
64,4,4,8,1,0,0.077058
238,5,4,10,1,0,0.094636
107,4,3,6,1,0,0.092665
161,4,4,5,0,0,0.083756
222,5,5,7,1,1,0.125493
47,3,3,2,1,1,0.131898
105,5,4,5,1,0,0.090232
179,1,1,4,0,1,0.09847
248,3,3,2,0,0,0.128631
213,5,5,3,1,0,0.122158
134,2,2,6,1,0,0.083394
203,3,2,1,1,0,0.141195
228,2,1,8,1,0,0.084182
202,2,1,5,1,0,0.091891
215,2,1,10,1,0,0.077535
61,1,1,4,1,0,0.087455
63,2,1,5,1,0,0.082673
189,4,3,101,1,0,0.269366
137,3,2,5,1,0,0.088693
198,5,5,3,1,0,0.118389
239,2,1,102,1,0,0.201699
172,1,1,1,0,0,0.120164
64,1,1,2,0,0,0.103843
67,1,1,3,1,1,0.102932
171,3,2,7,1,0,0.077172
144,2,2,7,1,0,0.086657
180,4,3,5,1,0,0.092718
99,1,1,9,1,0,0.067159
59,4,3,3,1,0,0.111122
58,1,1,8,0,0,0.052582
132,1,1,8,0,0,0.06893
225,5,5,4,1,0,0.122554
74,1,1,1,1,1,0.136371
77,3,3,5,0,0,0.072123
232,3,2,8,0,0,0.085274
162,5,5,8,1,0,0.090841
228,3,3,8,1,1,0.110144
201,1,1,5,0,0,0.081247
73,1,1,6,0,0,0.058112
159,3,2,3,1,0,0.106146
126,4,3,5,1,0,0.093101
31,2,1,5,0,0,0.066187
84,4,3,5,1,1,0.101425
56,4,4,2,0,0,0.103121
193,2,1,5,1,0,0.098385
142,1,1,7,1,0,0.078977
108,1,1,8,1,0,0.074368
246,1,1,8,1,0,0.077789
176,3,3,3,0,1,0.122679
227,2,2,5,1,0,0.0995
215,3,2,9,0,0,0.084683
32,4,4,8,0,0,0.074575
190,3,2,7,1,0,0.085383
125,3,2,8,1,1,0.094172
204,1,1,7,0,0,0.067517
86,2,2,4,1,0,0.092067
75,5,5,4,0,0,0.107466
179,2,1,6,0,1,0.099667
210,3,3,3,0,0,0.107622
191,2,1,7,0,0,0.069261
32,2,2,4,0,0,0.08707
181,2,1,5,1,0,0.096861
50,2,2,9,1,0,0.066078
148,3,3,10,1,0,0.089254
145,2,2,8,0,0,0.068488
100,3,3,5,1,0,0.080547
126,5,4,1,1,1,0.173233
132,1,1,4,1,0,0.100019
188,5,4,5,1,0,0.103461
111,1,1,4,1,0,0.090988
129,5,4,101,1,0,0.261428
132,5,4,4,0,0,0.107491
65,3,3,3,0,0,0.096577
242,3,3,6,0,0,0.091321
176,4,3,2,0,0,0.118901
59,4,3,9,0,0,0.068711
131,3,2,5,0,0,0.078971
84,3,3,3,1,0,0.104085
174,2,2,5,1,0,0.095543
37,4,3,9,0,1,0.075252
33,5,5,6,0,1,0.089929
114,5,4,7,1,0,0.095715
118,5,5,5,0,0,0.098932
181,1,1,8,1,0,0.083303
184,1,1,2,0,0,0.117816
142,5,5,1,1,0,0.159427
152,3,2,5,1,0,0.092167
104,4,4,5,0,0,0.078689
203,3,2,7,1,0,0.096882
147,5,4,6,1,0,0.092093
171,1,1,6,1,0,0.076117
146,2,2,1,1,0,0.136406
128,2,2,3,1,0,0.115733
224,2,1,5,0,0,0.083004
225,2,1,2,1,0,0.125584
239,1,1,8,0,1,0.087931
92,5,4,3,0,1,0.118646
248,1,1,4,1,0,0.102634
129,4,4,4,0,0,0.108344
156,4,4,4,1,1,0.130101
209,3,3,102,0,0,0.204122
192,1,1,3,1,0,0.100257
89,4,3,5,1,0,0.09211
150,2,2,4,1,0,0.105782
52,5,4,5,0,0,0.079193
144,1,1,7,0,0,0.060916
193,4,4,5,0,0,0.102818
199,5,5,3,0,1,0.133623
93,2,2,3,0,0,0.087788
230,4,3,9,1,0,0.102084
51,4,3,7,0,0,0.075036
126,2,1,1,0,0,0.138397
244,1,1,9,1,0,0.076204
157,3,3,4,1,0,0.108822
181,3,3,4,0,0,0.101754
130,5,5,3,0,0,0.115931
101,3,2,2,0,0,0.111454
37,3,3,4,0,1,0.105649
70,1,1,6,1,0,0.075492
40,4,3,3,1,0,0.107253
112,5,5,1,1,0,0.1479
96,4,3,4,1,0,0.101013
124,3,3,3,1,0,0.107528
101,4,4,6,0,0,0.086295
187,2,2,5,0,0,0.090108
93,1,1,8,1,0,0.072677
149,2,1,2,0,0,0.104402
216,1,1,4,1,1,0.104476
161,2,1,8,1,0,0.08302
228,1,1,6,0,0,0.073059
181,4,3,3,0,0,0.119871
213,2,2,3,0,1,0.123512
100,5,5,7,1,0,0.089285
180,3,3,5,1,0,0.095522
82,3,2,103,1,0,0.159089
226,5,5,6,1,0,0.112734
52,2,2,2,1,0,0.10973
62,3,3,5,1,0,0.083342
210,4,3,9,1,0,0.09605
118,2,2,3,1,0,0.097829
46,1,1,6,1,1,0.090077
56,3,2,8,1,0,0.075692
77,1,1,5,1,0,0.06979
79,5,5,6,1,0,0.090277
81,4,3,7,0,1,0.093888
217,5,4,4,1,0,0.126948
174,4,3,3,1,0,0.131626
108,5,4,6,1,0,0.084159
101,1,1,1,1,0,0.135427
62,3,3,2,1,0,0.112055
177,4,3,8,1,0,0.088776
129,5,4,4,1,0,0.117996
160,3,3,3,1,0,0.106449
165,4,3,5,0,0,0.091622
211,4,3,2,1,0,0.13283
238,5,4,5,0,0,0.10723
218,5,4,6,0,0,0.097515
57,4,4,3,1,0,0.118549
176,3,3,6,0,0,0.083457
211,2,2,4,1,0,0.100896
63,3,2,9,1,0,0.074732
40,2,1,8,1,0,0.060874
49,5,5,4,1,0,0.09395
237,4,4,3,0,0,0.11998
37,1,1,5,1,0,0.077423
201,5,4,4,0,0,0.107743
45,3,3,9,1,0,0.071587
147,3,3,7,0,0,0.071393
245,5,5,4,1,0,0.123691
40,2,1,6,1,0,0.065882
120,3,2,5,1,0,0.084865
123,4,4,3,0,0,0.118469
198,5,4,5,0,0,0.102759
56,2,2,6,1,0,0.069125
231,2,1,1,1,0,0.147733
152,5,4,2,1,0,0.121665
143,2,1,4,0,0,0.086833
47,5,5,1,1,0,0.137627
94,5,5,10,1,0,0.081027
169,1,1,6,0,0,0.067775
190,3,2,5,0,0,0.090788
153,5,5,6,1,0,0.101021
123,5,4,4,1,0,0.102172
113,3,2,8,1,0,0.070547
185,3,3,1,1,0,0.157269
221,5,4,9,0,0,0.089844
175,4,4,5,0,0,0.097385
74,1,1,6,1,0,0.063759
198,4,3,4,1,0,0.12058
129,1,1,3,1,0,0.098895
43,3,3,3,1,0,0.108542
37,3,3,5,1,0,0.088706
39,2,1,6,1,0,0.06851
244,4,4,3,0,0,0.117353
143,5,5,8,0,1,0.100373
64,3,3,1,0,0,0.137753
203,4,3,1,0,0,0.160362
236,4,4,1,0,0,0.15318
